// gaussian fits
[O:1]=[C:2]([N])!@;-[O:3]~[C:4] 8.499e-02 1.606e+00 3.373e+00 1.360e-03 1.800e+02 8.651e+00 6.195e-02 3.584e+02 3.423e+00
O=[C:1][NX3H0:2]!@;-[CX3:3]=[*H1:4]  8.572e+55 -8.282e+03  7.147e+02  2.650e-02  1.801e+02  5.348e+00  9.558e-03  1.809e+02  2.828e+01
O=[C:1][NX3H0:2]!@;-[CX3:3]=[*H2:4]  1.990e-02  1.595e+00  3.450e+00  1.144e+00 -6.505e+04  2.546e+04  1.009e-02  1.804e+02  1.487e+01  1.096e-02  3.584e+02  3.503e+00
O=[C:1][NX3H1:2]!@;-[CX3:3]=[*H2:4] 4.473e-03 1.613e+00 3.198e+00 1.875e-03 4.240e+01 2.071e+01 3.119e-02 1.808e+02 1.175e+01 1.978e-03 3.184e+02 1.887e+01 1.739e+06 6.238e+02 5.764e+01
O=[C:1][NX3H1:2]!@;-[CX3:3]=[*H1:4] 2.971e-02 2.958e+01 5.059e+00 2.975e-02 1.700e+02 5.041e+00 2.975e-02 1.900e+02 5.041e+00 2.971e-02 3.304e+02 5.059e+00
O=[C:1][NX3H1:2]!@;-[CX3:3]=[*H0:4]  3.632e-02  1.677e+00  3.025e+00  9.853e+48 -4.620e+03  4.253e+02  1.574e-02  1.802e+02  1.923e+01  5.855e+50  2.000e+03  1.492e+02
O=[C:1][NX3H0:2]!@;-[CX3H1:3]=[*:4] 2.924e-02 1.583e+00 3.527e+00 4.316e-03 1.812e+02 2.539e+01 4.257e-02 1.800e+02 5.446e+00 2.391e+49 2.193e+03 1.688e+02
O=[C:1][NX3H1:2]!@;-[CX3H1:3]=[*:4] 9.034e-03 1.625e+00 3.156e+00 4.891e-02 1.803e+02 7.404e+00 4.162e+02 2.796e+04 7.685e+03
O=[C:1][NX3H1:2]!@;-[CX3:3]=[*:4]  1.102e-02  1.540e+00  3.733e+00  1.048e-01  1.800e+02  5.098e+00  2.046e-03  2.002e+02 -4.621e+00  1.980e-03  3.505e+02  5.061e+00
O=[C:1][NX3H0:2]!@;-[CX4H2:3][c:4]([cH,nX2H0])[cH,nX2H0] 3.227e-02 1.588e+00 3.498e+00 3.200e-02 1.800e+02 5.314e+00 7.383e-03 1.807e+02 2.146e+01 6.898e+53 2.264e+03 1.682e+02
O=[C:1][NX3H1:2]!@;-[CX4H2:3][c:4]([cH,nX2H0])[cH,nX2H0] 1.717e-02 1.012e+02 1.536e+01 1.731e-02 2.597e+02 1.516e+01
O=[C:1][NX3H0:2]!@;-[CX4H2:3][!#1:4] 1.766e-02 1.042e+02 1.417e+01 1.744e-02 2.569e+02 1.444e+01
O=[C:1][NX3H1:2]!@;-[CX4H2:3][!#1:4] 1.296e-02 9.677e+01 2.162e+01 1.303e-02 2.642e+02 2.147e+01
O=[C:1][NX3H0:2]!@;-[CX4H1:3][H:4] 1.360e-02 1.060e+02 1.898e+01 1.383e-02 2.548e+02 1.852e+01
O=[C:1][NX3H1:2]!@;-[CX4H1:3][H:4]  1.395e-01 -4.171e+01  3.336e+01  1.521e-03  7.843e+01  2.375e+01  1.158e-02  1.802e+02  9.795e+00  1.539e-03  2.826e+02  2.296e+01  6.710e-01  4.353e+02  4.216e+01
O=[C:1][NX3H0:2]!@;-[CX4H0:3][C:4] 1.667e-02 0.000e+00 1.500e+01 1.667e-02 1.800e+02 1.500e+01 1.667e-02 3.600e+02 1.500e+01
O=[C:1][NX3H1:2]!@;-[CX4H0:3][C:4] 3.579e-03 6.152e+01 3.477e+01 1.230e-02 5.975e+01 5.190e+00 2.915e-03 1.810e+02 4.664e+01 9.649e-03 1.801e+02 5.417e+00 3.700e-03 2.999e+02 3.340e+01 1.216e-02 3.003e+02 5.147e+00
O=[C:1][NX3:2]!@;-[!#1:3][!#1:4] 2.263e-02 5.999e+01 6.889e+00 1.653e-02 1.801e+02 7.786e+00 2.262e-02 3.001e+02 6.923e+00
O=[C:1][NX3H0:2]!@;-[c:3]([s,o])[n:4] 7.439e-03 1.586e+00 3.456e+00 4.966e-03 1.018e+02 5.327e+01 5.007e-03 2.594e+02 5.223e+01 3.924e-03 3.586e+02 4.069e+00
O=[C:1][NX3H1:2]!@;-[c:3]([s,o])[n:4]  5.628e-02 -1.008e+01  1.348e+01  6.154e-02  1.800e+02 -5.396e+00  3.058e-02  3.749e+02  1.887e+01
O=[C:1][NX3:2]!@;-[a:3]([s,o])[a:4]  2.822e-02  1.583e+00  3.526e+00  8.004e-02  1.800e+02 -5.185e+00  5.640e+06  7.654e+02  9.006e+01
